,OBJECTID,CATEGORIA,NOMBRE,ABREVIADO,SUBCATEGORIA,PROPIETARIO,ID_DISTRITO,SHAPE
377,384,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[485010.84109999985, 1100888.7139999997], [484998.17729999963, 1100887.773600001], [484998.5175000001, 1100883.202299999], [484997.70720000006, 1100883.1423000004], [484998.3075000001, 1100875.1699], [484993.8861999996, 1100874.8398000002], [484992.13549999986, 1100898.3167000003], [485010.10080000013, 1100899.5472], [485010.84109999985, 1100888.7139999997]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
378,385,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484831.9885, 1100862.6651000008], [484832.3086000001, 1100858.7939999998], [484834.60950000025, 1100828.0848999992], [484815.41390000004, 1100826.4642999992], [484813.6531999996, 1100851.9118000008], [484811.9726999998, 1100851.7917], [484811.54250000045, 1100858.0835999995], [484812.2427000003, 1100857.9935999997], [484811.9025999997, 1100862.7449999992], [484809.33160000015, 1100897.1151], [484829.29750000034, 1100898.615700001], [484831.9885, 1100862.6651000008]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
379,386,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484724.54669999983, 1100883.5704999994], [484716.8443999998, 1100882.8202999998], [484716.12409999967, 1100890.1324000005], [484723.82639999967, 1100890.8926999997], [484723.91640000045, 1100890.0023999996], [484724.05649999995, 1100888.6219999995], [484724.54669999983, 1100883.5704999994]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
380,387,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484994.0762, 1100870.9685999993], [484993.8861999996, 1100874.8398000002], [484998.3075000001, 1100875.1699], [484998.4974999996, 1100872.9593000002], [485009.6207999997, 1100873.5895000007], [485009.04059999995, 1100883.8025000002], [484998.5175000001, 1100883.202299999], [484998.17729999963, 1100887.773600001], [485010.84109999985, 1100888.7139999997], [485012.0014000004, 1100888.7939999998], [485013.22190000024, 1100872.3892], [484994.0762, 1100870.9685999993]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
381,388,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484998.3075000001, 1100875.1699], [484997.70720000006, 1100883.1423000004], [484998.5175000001, 1100883.202299999], [485009.04059999995, 1100883.8025000002], [485009.6207999997, 1100873.5895000007], [484998.4974999996, 1100872.9593000002], [484998.3075000001, 1100875.1699]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
382,389,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484913.1524, 1100864.7563000005], [484912.65220000036, 1100868.6774000004], [484914.21270000003, 1100868.7774999999], [484913.60250000004, 1100878.0201999992], [484923.0553000001, 1100878.6503999997], [484924.23560000025, 1100878.7204999998], [484925.4260999998, 1100860.6851000004], [484914.8530000001, 1100859.9948999994], [484914.53280000016, 1100864.8463000003], [484913.1524, 1100864.7563000005]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
383,390,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484832.3086000001, 1100858.7939999998], [484831.9885, 1100862.6651000008], [484833.3788999999, 1100862.7651000004], [484832.69859999977, 1100871.9878000002], [484843.4617999997, 1100872.7882000003], [484844.80229999963, 1100854.9628999997], [484834.14919999987, 1100854.1625999995], [484833.7991000004, 1100858.9039999992], [484832.3086000001, 1100858.7939999998]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
384,391,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484727.9978, 1100860.4537000004], [484725.03699999955, 1100860.0935999993], [484724.3866999997, 1100865.4152000006], [484727.3476, 1100865.7752999999], [484727.9978, 1100860.4537000004]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
385,392,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484764.8987999996, 1100844.919399999], [484758.2569000004, 1100844.4592000004], [484757.25650000013, 1100852.8417000007], [484768.9199999999, 1100853.9320999999], [484768.98000000045, 1100853.3419000003], [484766.7193, 1100848.1603999995], [484766.82940000016, 1100848.0702999998], [484766.22919999994, 1100848.020300001], [484766.5393000003, 1100846.75], [484764.7687999997, 1100846.4999000002], [484764.8987999996, 1100844.919399999]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
386,393,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[485023.63520000037, 1100841.5402000006], [485024.6956000002, 1100826.0355999991], [485030.3973000003, 1100826.3857000005], [485030.07710000034, 1100830.6669999994], [485042.57079999987, 1100831.6574000008], [485043.65110000037, 1100831.7474000007], [485044.8216000004, 1100815.672700001], [485025.65589999966, 1100814.0921], [485027.80680000037, 1100783.6230999995], [485026.42640000023, 1100783.5131], [485009.3113000002, 1100782.1524999999], [485007.4506000001, 1100807.4700000007], [485005.81010000035, 1100807.4100000001], [485005.3700000001, 1100813.2917], [485005.0197999999, 1100818.1130999997], [485002.60890000034, 1100850.7526999991], [485002.5088999998, 1100852.0931000002], [485003.72919999994, 1100852.1831999999], [485021.1944000004, 1100853.5337000005], [485022.80480000004, 1100853.6536999997], [485023.63520000037, 1100841.5402000006]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
387,394,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484944.7121000001, 1100812.5711000003], [484945.0422, 1100808.2398000006], [484947.0630000001, 1100777.5808000006], [484928.5976, 1100776.3703000005], [484926.9068999998, 1100802.0878999997], [484925.2463999996, 1100801.9778000005], [484924.86679999996, 1100807.6895000003], [484924.8662999999, 1100807.6995], [484924.5661000004, 1100812.1608000007], [484922.2951999996, 1100846.761], [484942.37119999994, 1100848.0714999996], [484944.7121000001, 1100812.5711000003]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
388,395,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484759.29729999974, 1100833.4560000002], [484718.1852000002, 1100830.3748000003], [484717.2548000002, 1100838.9973000009], [484743.73259999976, 1100841.8484000005], [484758.2368999999, 1100843.4189], [484759.29729999974, 1100833.4560000002]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
389,396,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484864.1584000001, 1100806.3786999993], [484864.6584999999, 1100802.5076000001], [484866.77940000035, 1100771.7984999996], [484847.95380000025, 1100770.4979999997], [484846.1930999998, 1100796.0354999993], [484844.50260000024, 1100795.9255], [484844.1026999997, 1100801.7772000004], [484844.0625, 1100802.3673999999], [484843.68230000045, 1100806.5186], [484841.3114, 1100840.8287000004], [484861.6774000004, 1100842.2292999998], [484864.1584000001, 1100806.3786999993]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
390,397,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484718.1852000002, 1100830.3748000003], [484759.29729999974, 1100833.4560000002], [484767.51970000006, 1100834.0661999993], [484777.3426000001, 1100834.8065000009], [484779.0332000004, 1100812.2199000008], [484777.8428999996, 1100812.1303000003], [484686.2059000004, 1100805.2672000006], [484684.51520000026, 1100827.8538000006], [484718.1852000002, 1100830.3748000003]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
391,398,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[485270.26800000016, 1100828.4179999996], [485269.1677000001, 1100824.8869000003], [485268.4474999998, 1100825.1070000008], [485267.73730000015, 1100822.7962999996], [485259.75490000006, 1100825.2970000003], [485262.10560000036, 1100832.7192000002], [485262.41559999995, 1100833.6895000003], [485270.3080000002, 1100831.2388000004], [485269.5477999998, 1100828.5779999997], [485270.26800000016, 1100828.4179999996]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
392,399,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[485267.2271999996, 1100819.0952000003], [485266.14690000005, 1100815.5640999991], [485265.47670000046, 1100815.7741999999], [485264.7165000001, 1100813.3434999995], [485256.6041000001, 1100815.8142000008], [485259.37480000034, 1100824.1165999994], [485267.2971999999, 1100821.7459999993], [485266.55700000003, 1100819.2952999994], [485267.2271999996, 1100819.0952000003]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
393,400,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484945.0422, 1100808.2398000006], [484944.7121000001, 1100812.5711000003], [484946.2625000002, 1100812.6711], [484945.68230000045, 1100821.6238000002], [484956.2154000001, 1100822.3139999993], [484957.40589999966, 1100804.2786999997], [484947.03280000016, 1100803.5985000003], [484946.7226999998, 1100808.3498999998], [484945.0422, 1100808.2398000006]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
394,401,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484864.6584999999, 1100802.5076000001], [484864.1584000001, 1100806.3786999993], [484865.5987999998, 1100806.4787000008], [484864.9584999997, 1100815.761499999], [484875.74170000013, 1100816.5018000007], [484876.9922000002, 1100798.4064000007], [484866.2189999996, 1100797.6560999993], [484865.8788999999, 1100802.5976], [484864.6584999999, 1100802.5076000001]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
395,402,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[485264.01630000025, 1100809.5324000008], [485263.0460000001, 1100806.0912999995], [485262.26580000017, 1100806.3114], [485261.5756000001, 1100803.8307000007], [485253.57320000045, 1100806.111300001], [485256.1838999996, 1100814.5637999997], [485264.06630000006, 1100812.2731999997], [485263.33609999996, 1100809.7324], [485264.01630000025, 1100809.5324000008]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
396,403,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484812.5935000004, 1100762.1152999997], [484731.7297, 1100756.0030000005], [484731.4796000002, 1100759.4240000006], [484729.5888, 1100784.9114999995], [484733.8501000004, 1100785.2215999998], [484736.5208999999, 1100785.4116999991], [484754.81630000006, 1100786.7322000004], [484810.4425999997, 1100790.7336999997], [484812.5935000004, 1100762.1152999997]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
397,404,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484643.9837999996, 1100754.682], [484641.5630999999, 1100754.5019000005], [484635.22119999956, 1100754.0317000002], [484633.05040000007, 1100782.0999999996], [484647.37459999975, 1100783.3203999996], [484649.29530000035, 1100755.0821000002], [484643.9837999996, 1100754.682]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
398,405,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484624.1780000003, 1100753.2014000006], [484621.76719999965, 1100753.0212999992], [484615.4154000003, 1100752.5511000007], [484613.2746000001, 1100780.7493999992], [484627.6487999996, 1100781.8498999998], [484629.48950000014, 1100753.5914999992], [484624.1780000003, 1100753.2014000006]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
399,406,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484604.4121000003, 1100751.8107999992], [484602.03139999975, 1100751.6407999992], [484595.6496000001, 1100751.1806000005], [484593.4687000001, 1100779.3089000005], [484607.94299999997, 1100780.4393000007], [484609.86369999964, 1100752.2009999994], [484604.4121000003, 1100751.8107999992]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
400,407,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484584.7062999997, 1100750.3703000005], [484582.2655999996, 1100750.2102000006], [484575.86369999964, 1100749.7901000008], [484573.6429000003, 1100777.8182999995], [484587.9271, 1100778.9287], [484589.8278000001, 1100750.7104000002], [484584.7062999997, 1100750.3703000005]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
401,408,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484667.5207000002, 1100754.8822000008], [484667.9008999998, 1100749.7106999997], [484669.2114000004, 1100732.2654999997], [484660.6489000004, 1100731.6352999993], [484660.0385999996, 1100739.9376999997], [484659.48840000015, 1100749.7706000004], [484654.79700000025, 1100749.3904999997], [484654.4769000001, 1100753.9617999997], [484652.7662000004, 1100777.8488999996], [484661.76889999956, 1100778.4290999994], [484662.9593000002, 1100760.4638], [484667.0806, 1100760.7839000002], [484667.5207000002, 1100754.8822000008]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
402,409,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484543.0038999999, 1100775.8175000008], [484539.9929999998, 1100775.6173999999], [484539.8828999996, 1100777.3780000005], [484542.88379999995, 1100777.5380000006], [484543.0038999999, 1100775.8175000008]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
403,410,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484564.95050000027, 1100749.0397999994], [484562.5098000001, 1100748.8497000001], [484555.85780000035, 1100748.3495000005], [484554.0970999999, 1100776.1677], [484556.1677000001, 1100776.2876999993], [484556.15770000033, 1100776.6578000002], [484567.97119999956, 1100777.4781999998], [484570.05200000014, 1100749.4199], [484564.95050000027, 1100749.0397999994]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
404,411,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484545.1146999998, 1100747.4592000004], [484542.7240000004, 1100747.2991000004], [484536.25210000016, 1100746.8588999994], [484534.2812999999, 1100774.8071999997], [484534.25129999965, 1100775.1272], [484534.25129999965, 1100775.2272999994], [484539.9929999998, 1100775.6173999999], [484543.0038999999, 1100775.8175000008], [484548.3953999998, 1100776.0176], [484550.24619999994, 1100747.8092999998], [484545.1146999998, 1100747.4592000004]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
405,412,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484708.30319999997, 1100691.8238999993], [484708.16309999954, 1100693.8444999997], [484707.77300000004, 1100699.2359999996], [484703.93149999995, 1100752.3216999993], [484703.5613000002, 1100757.4531999994], [484702.76099999994, 1100768.5965], [484716.39499999955, 1100769.5868999995], [484717.1952999998, 1100758.3334999997], [484717.5553000001, 1100753.2719999999], [484721.83719999995, 1100693.054300001], [484708.30319999997, 1100691.8238999993]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
406,413,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[485248.6341000004, 1100764.4734000005], [485248.2440999998, 1100758.3115999997], [485238.9112999998, 1100758.9016999993], [485239.30140000023, 1100765.0735], [485248.6341000004, 1100764.4734000005]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
407,414,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484703.93149999995, 1100752.3216999993], [484690.01740000024, 1100751.3113000002], [484667.9008999998, 1100749.7106999997], [484667.5207000002, 1100754.8822000008], [484683.4654000001, 1100756.0226000007], [484689.5971999997, 1100756.4627999999], [484703.5613000002, 1100757.4531999994], [484703.93149999995, 1100752.3216999993]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
408,415,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484644.1238000002, 1100752.7513999995], [484641.7730999999, 1100752.5812999997], [484641.5630999999, 1100754.5019000005], [484643.9837999996, 1100754.682], [484644.1238000002, 1100752.7513999995]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
409,416,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484654.79700000025, 1100749.3904999997], [484655.00710000005, 1100746.5395999998], [484652.1462000003, 1100746.2795000002], [484651.70610000007, 1100746.2394999992], [484651.5460999999, 1100748.4702000003], [484648.70519999973, 1100748.2600999996], [484644.9040999999, 1100747.9800000004], [484644.87409999967, 1100748.4101], [484644.54399999976, 1100752.7814000007], [484644.51400000043, 1100753.2015000004], [484654.4769000001, 1100753.9617999997], [484654.79700000025, 1100749.3904999997]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
410,417,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484624.34800000023, 1100751.2408000007], [484621.96729999967, 1100751.0606999993], [484621.76719999965, 1100753.0212999992], [484624.1780000003, 1100753.2014000006], [484624.34800000023, 1100751.2408000007]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
411,418,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484641.2429999998, 1100752.5413000006], [484641.5931000002, 1100748.1400000006], [484641.6331000002, 1100747.7399000004], [484639.53249999974, 1100747.5798000004], [484636.2916000001, 1100747.3397000004], [484625.0482999999, 1100746.5094000008], [484625.00820000004, 1100747.0395999998], [484624.72809999995, 1100751.2708], [484624.6880999999, 1100751.8609999996], [484641.20299999975, 1100753.011499999], [484641.2429999998, 1100752.5413000006]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
412,419,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484644.87409999967, 1100748.4101], [484641.5931000002, 1100748.1400000006], [484641.2429999998, 1100752.5413000006], [484641.7730999999, 1100752.5812999997], [484644.1238000002, 1100752.7513999995], [484644.54399999976, 1100752.7814000007], [484644.87409999967, 1100748.4101]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
413,420,SALUD,HOSPITAL NACIONAL PSIQUIÁTRICO MANUEL ANTONIO CHAPUÍ Y TORRES,HOSP. NAC. PSIQUIÁTRICO,HOSPITAL,ESTADO,9.0,"{'rings': [[[484604.59219999984, 1100749.8302999996], [484602.1914999997, 1100749.6601999998], [484602.03139999975, 1100751.6407999992], [484604.4121000003, 1100751.8107999992], [484604.59219999984, 1100749.8302999996]]], 'spatialReference': {'wkid': 102305, 'latestWkid': 5367}}"
